FIGHT ORDER,KEY,ROUND FORMAT,EVENT_TYPE,EVENT_NAME,EVENT_YEAR,EVENT_MONTH,EVENT_DAY,LOCATION COUNTRY,LOCATION CITY,VENUE,ATTENDANCE,MAIN FIGHT,MID,WEIGHT CLASS,REF,METHOD,METHOD_D,ROUND,FINISH_ROUND_MIN,FINISH_ROUND_SEC,FINISH_ROUND_INSECONDS,TOTAL_INSECONDS,FIGHTER NAME,FIGHER NO,OUTCOME,FIGHTER ID,STR,TD,SUB,PASS,NICK,ASSOCIATION,LOCALITY,COUNTRY,BIRTH_YEAR,AGE_AT_FIGHT,HEIGHT_CM,WEIGHT_KG,REACH_INCH,REACH_INCH1,STANCE,WIN_AT_FIGHT,NOTWIN_AT_FIGHT,TOTAL_AT_FIGHT,WINRATIO_AT_FIGHT,STRAVG_AT_FIGHT,TDAVG_AT_FIGHT,SUBAVG_AT_FIGHT,PASSAVG_AT_FIGHT,AGE_DIFF,HEIGHT_DIFF,WEIGHT_DIFF,REACH_DIFF,EXP_DIFF,STRAVG_AT_FIGHT_DIFF,TDAVG_AT_FIGHT_DIFF,SUBAVG_AT_FIGHT_DIFF,PASSAVG_AT_FIGHT_DIFF,WINRATIO_DIFF,STANCE_DIFF,REACH_DIFF1
2827,UFC on Fox: Lawler vs Brown132794Robbie LawlerMatt Brown,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,YES,12,Welterweight,John McCarthy,Decision,Unanimous,5,5,0,300,1500,Matt Brown,Fighter 2,loss,14310,82,2,0,0,The Immortal,Team Jorge Gurgel,"Xenia, Ohio",United States,1981,33,182.88,77.11064,75,75,Orthodox,12,5,17,0.705882353,34.94117647,1.176470588,1.294117647,0.882352941,1,2.54,0,1,5,-3.392156863,0.009803922,1.294117647,0.132352941,0.039215686,Different Stance,1
2826,UFC on Fox: Lawler vs Brown122793Anthony JohnsonAntonio Rogerio Nogueira,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,11,Light Heavyweight,Herb Dean,KO,Punches,1,0,44,44,44,Anthony Johnson,Fighter 1,win,17662,8,0,0,0,Rumble,Blackzilians,"Boca Raton, Florida",United States,1984,30,187.96,92.98636,78,78,Orthodox,8,4,12,0.666666667,21.5,1.25,0.416666667,0.583333333,-8,0,0,3,6,-6.333333333,1.083333333,0.25,0.25,0,Different Stance,3
2826,UFC on Fox: Lawler vs Brown122793Anthony JohnsonAntonio Rogerio Nogueira,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,11,Light Heavyweight,Herb Dean,KO,Punches,1,0,44,44,44,Antonio Rogerio Nogueira,Fighter 2,loss,2270,0,0,0,0,Minotouro,Team Nogueira,"Vitoria da Conquista, Bahia",Brazil,1976,38,187.96,92.98636,75,75,Southpaw,4,2,6,0.666666667,27.83333333,0.166666667,0.166666667,0.333333333,8,0,0,-3,-6,6.333333333,-1.083333333,-0.25,-0.25,0,Different Stance,-3
2825,UFC on Fox: Lawler vs Brown112792Dennis BermudezClay Guida,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,10,Featherweight,John McCarthy,Submission,Rear-Naked Choke,2,2,57,177,477,Dennis Bermudez,Fighter 1,win,58065,47,2,1,2,The Menace,Long Island MMA,"Saugerties, New York",United States,1986,28,167.64,65.77084,66,66,Orthodox,6,1,7,0.857142857,53.42857143,3.714285714,1.428571429,3.285714286,-5,-2.54,0,-4,-12,24.95488722,0.872180451,0.744360902,1.127819549,0.278195489,Same Stance,-4
2825,UFC on Fox: Lawler vs Brown112792Dennis BermudezClay Guida,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,10,Featherweight,John McCarthy,Submission,Rear-Naked Choke,2,2,57,177,477,Clay Guida,Fighter 2,loss,8184,28,0,0,0,The Carpenter,Jackson-Wink MMA,"Round Lake, Illinois",United States,1981,33,170.18,65.77084,70,70,Orthodox,11,8,19,0.578947368,28.47368421,2.842105263,0.684210526,2.157894737,5,2.54,0,4,12,-24.95488722,-0.872180451,-0.744360902,-1.127819549,-0.278195489,Same Stance,4
2824,UFC on Fox: Lawler vs Brown102791Bobby GreenJosh Thomson,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,9,Lightweight,Herb Dean,Decision,Split,3,5,0,300,900,Bobby Green,Fighter 1,win,27953,59,0,0,0,King,Pinnacle Fighting Systems,"Redlands, California",United States,1986,28,177.8,70.30676,71,71,Orthodox,3,0,3,1,51.33333333,1.333333333,0.333333333,1.333333333,-8,0,0,0,-2,27.53333333,-0.666666667,0.333333333,0.333333333,0.4,Same Stance,0
2824,UFC on Fox: Lawler vs Brown102791Bobby GreenJosh Thomson,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,9,Lightweight,Herb Dean,Decision,Split,3,5,0,300,900,Josh Thomson,Fighter 2,loss,2394,45,0,0,0,The Punk,American Kickboxing Academy,"San Jose, California",United States,1978,36,177.8,70.30676,71,71,Orthodox,3,2,5,0.6,23.8,2,0,1,8,0,0,0,2,-27.53333333,0.666666667,-0.333333333,-0.333333333,-0.4,Same Stance,0
2823,UFC on Fox: Lawler vs Brown92790Jorge MasvidalDaron Cruickshank,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,8,Lightweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Jorge Masvidal,Fighter 1,win,7688,51,2,2,2,Gamebred,American Top Team,"Miami, Florida",United States,1984,30,180.34,77.11064,74,74,Orthodox,3,1,4,0.75,45.25,2,0.5,1.75,1,7.62,6.80388,2,-3,10.67857143,1.285714286,0.357142857,1.178571429,0.035714286,Different Stance,2
2823,UFC on Fox: Lawler vs Brown92790Jorge MasvidalDaron Cruickshank,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,8,Lightweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Daron Cruickshank,Fighter 2,loss,53717,19,2,1,1,The Detroit Superstar,Michigan Top Team,"Wayne, Michigan",United States,1985,29,172.72,70.30676,72,72,Switch,5,2,7,0.714285714,34.57142857,0.714285714,0.142857143,0.571428571,-1,-7.62,-6.80388,-2,3,-10.67857143,-1.285714286,-0.357142857,-1.178571429,-0.035714286,Different Stance,-2
2822,UFC on Fox: Lawler vs Brown82789Patrick CumminsKyle Kingsbury,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,7,Light Heavyweight,John McCarthy,Decision,Unanimous,3,5,0,300,900,Patrick Cummins,Fighter 1,win,72981,73,10,0,8,Durkin,Reign MMA,"Reinholds, Pennsylvania",United States,1980,34,187.96,92.98636,76,76,Orthodox,1,1,2,0.5,20,1.5,0.5,0,2,-5.08,0,0,-6,-15.25,-0.75,0.5,-1.125,0,Same Stance,0
2822,UFC on Fox: Lawler vs Brown82789Patrick CumminsKyle Kingsbury,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,7,Light Heavyweight,John McCarthy,Decision,Unanimous,3,5,0,300,900,Kyle Kingsbury,Fighter 2,loss,16558,22,0,0,0,Kingsbu,American Kickboxing Academy,"San Jose, California",United States,1982,32,193.04,92.98636,76,76,Orthodox,4,4,8,0.5,35.25,2.25,0,1.125,-2,5.08,0,0,6,15.25,0.75,-0.5,1.125,0,Same Stance,0
2821,UFC on Fox: Lawler vs Brown72788Tim MeansHernani Perpetuo,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,6,Welterweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Tim Means,Fighter 1,win,11281,85,1,0,0,The Dirty Bird,Fit NHB,"Albuquerque, New Mexico",United States,1984,30,187.96,77.11064,75,75,Orthodox,2,3,5,0.4,44,0.6,0.2,0.6,1,5.08,0,1,4,23,0.6,-0.8,-0.4,0.4,Same Stance,1
2821,UFC on Fox: Lawler vs Brown72788Tim MeansHernani Perpetuo,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,6,Welterweight,Herb Dean,Decision,Unanimous,3,5,0,300,900,Hernani Perpetuo,Fighter 2,loss,28185,61,0,0,0,,Nova Uniao,"Rio de Janeiro, Rio de Janeiro",Brazil,1985,29,182.88,77.11064,74,74,Orthodox,0,1,1,0,21,0,1,1,-1,-5.08,0,-1,-4,-23,-0.6,0.8,0.4,-0.4,Same Stance,-1
2820,UFC on Fox: Lawler vs Brown62787Mike de la TorreBrian Ortega,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,5,Featherweight,John McCarthy,No Contest,Overturned by CSAC,1,1,39,99,99,Brian Ortega,Fighter 1,NC,65310,6,0,0,0,T-City,Black House,"Torrance, California",United States,1991,23,172.72,65.77084,69,69,Switch,0,0,0,0,0,0,0,0,-5,-7.62,0,-2,-1,-57,-1,0,0,0,Different Stance,-2
2820,UFC on Fox: Lawler vs Brown62787Mike de la TorreBrian Ortega,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,5,Featherweight,John McCarthy,No Contest,Overturned by CSAC,1,1,39,99,99,Mike de la Torre,Fighter 2,NC,17915,3,1,2,1,El Cucuy,MMA Lab,"San Diego, California",United States,1986,28,180.34,65.77084,71,71,Orthodox,0,1,1,0,57,1,0,0,5,7.62,0,2,1,57,1,0,0,0,Different Stance,2
2819,UFC on Fox: Lawler vs Brown42786Tiago TratorAkbarh Arreola,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,4,Lightweight,Mike Beltran,Decision,Unanimous,3,5,0,300,900,Tiago dos Santos e Silva,Fighter 1,win,78479,62,0,0,0,Trator,Team Nogueira,"Almeirim, Para",Brazil,1987,27,175.26,65.77084,70,70,Orthodox,0,0,0,0,0,0,0,0,-4,-2.54,-4.53592,-1,0,0,0,0,0,0,Different Stance,-1
2819,UFC on Fox: Lawler vs Brown42786Tiago TratorAkbarh Arreola,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,4,Lightweight,Mike Beltran,Decision,Unanimous,3,5,0,300,900,Akbarh Arreola,Fighter 2,loss,6120,30,2,0,1,El Caballero,Entram Gym,"Tijuana, Baja California",Mexico,1983,31,177.8,70.30676,71,71,Southpaw,0,0,0,0,0,0,0,0,4,2.54,4.53592,1,0,0,0,0,0,0,Different Stance,1
2818,UFC on Fox: Lawler vs Brown32785Gilbert BurnsAndreas Stahl,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,3,Welterweight,Jason Herzog,Decision,Unanimous,3,5,0,300,900,Gilbert Burns,Fighter 1,win,91727,44,2,0,2,Durinho,Blackzilians,"Niteroi, Rio de Janeiro",Brazil,1986,28,177.8,70.30676,71,71,Orthodox,0,0,0,0,0,0,0,0,2,-2.54,-6.80388,-2,0,0,0,0,0,0,Same Stance,-2
2818,UFC on Fox: Lawler vs Brown32785Gilbert BurnsAndreas Stahl,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,3,Welterweight,Jason Herzog,Decision,Unanimous,3,5,0,300,900,Andreas Stahl,Fighter 2,loss,57322,41,0,0,0,Real Steel,Renyi Fight Camp,"Umea, Vasterbotten",Sweden,1988,26,180.34,77.11064,73,73,Orthodox,0,0,0,0,0,0,0,0,-2,2.54,6.80388,2,0,0,0,0,0,0,Same Stance,2
2817,UFC on Fox: Lawler vs Brown22784Joanna JedrzejczykJuliana Lima,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,2,Womens Strawweight,Mike Beltran,Decision,Unanimous,3,5,0,300,900,Joanna Jedrzejczyk,Fighter 1,win,101411,46,0,0,0,,Berkut Arrachion Olsztyn,Olsztyn,Poland,1987,27,167.64,52.16308,65,65,Orthodox,0,0,0,0,0,0,0,0,-5,2.54,0,0,0,0,0,0,0,0,Same Stance,0
2817,UFC on Fox: Lawler vs Brown22784Joanna JedrzejczykJuliana Lima,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,2,Womens Strawweight,Mike Beltran,Decision,Unanimous,3,5,0,300,900,Juliana Lima,Fighter 2,loss,73710,18,1,0,1,Ju Thai,Gracie Barra BH,"Belo Horizonte, Minas Gerais",Brazil,1982,32,165.1,52.16308,65,65,Orthodox,0,0,0,0,0,0,0,0,5,-2.54,0,0,0,0,0,0,0,0,Same Stance,0
2816,UFC on Fox: Lawler vs Brown12783Noad LahatSteven Siler,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,1,Featherweight,Jason Herzog,Decision,Unanimous,3,5,0,300,900,Noad Lahat,Fighter 1,win,35732,26,4,2,2,,,,,,,,,,,,0,1,1,0,11,0,0,0,,,,,-7,-22.75,-0.375,-1.25,-0.75,-0.625,,
2816,UFC on Fox: Lawler vs Brown12783Noad LahatSteven Siler,MULTI-ROUND,Fox Sports,UFC on Fox 12 - Lawler vs. Brown,2014,7,26,America,"San Jose, California, U.S.",SAP Center,11482,NO,1,Featherweight,Jason Herzog,Decision,Unanimous,3,5,0,300,900,Steven Siler,Fighter 2,loss,22537,35,0,0,2,Super,The Pit Elevated Fight Team,"Provo, Utah",United States,1987,27,180.34,65.77084,70,70,Orthodox,5,3,8,0.625,33.75,0.375,1.25,0.75,,,,,7,22.75,0.375,1.25,0.75,0.625,,
2815,UFC Fight Night: McGregor vs Brandao102782Conor McGregorDiego Brandao,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,YES,10,Featherweight,Leon Roberts,TKO,Punches,1,4,5,245,245,Conor McGregor,Fighter 1,win,29688,18,1,0,1,Notorious,SBG Ireland,Dublin,Ireland,1988,26,175.26,77.11064,74,74,Southpaw,2,0,2,1,37,2,0,3,-1,5.08,11.3398,6,-4,13.33333333,-0.166666667,-0.333333333,1.166666667,0.333333333,Different Stance,6
2815,UFC Fight Night: McGregor vs Brandao102782Conor McGregorDiego Brandao,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,YES,10,Featherweight,Leon Roberts,TKO,Punches,1,4,5,245,245,Diego Brandao,Fighter 2,loss,25097,9,0,1,0,DB,Jackson-Wink MMA,"Fortaleza, Ceara",Brazil,1987,27,170.18,65.77084,68,68,Orthodox,4,2,6,0.666666667,23.66666667,2.166666667,0.333333333,1.833333333,1,-5.08,-11.3398,-6,4,-13.33333333,0.166666667,0.333333333,-1.166666667,-0.333333333,Different Stance,-6
2814,UFC Fight Night: McGregor vs Brandao92781Gunnar NelsonZak Cummings,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,9,Welterweight,Marc Goddard,Submission,Rear-Naked Choke,2,4,48,288,588,Gunnar Nelson,Fighter 1,win,25246,13,1,1,1,Gunni,Mjolnir,Reykjavik,Iceland,1988,26,180.34,77.11064,72,72,Switch,3,0,3,1,22.33333333,1.333333333,1,3.333333333,-4,-2.54,0,-3,1,5.833333333,-1.166666667,0,0.833333333,0,Different Stance,-3
2814,UFC Fight Night: McGregor vs Brandao92781Gunnar NelsonZak Cummings,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,9,Welterweight,Marc Goddard,Submission,Rear-Naked Choke,2,4,48,288,588,Zak Cummings,Fighter 2,loss,31808,18,0,0,0,,Glory MMA and Fitness,"Springfield, Missouri",United States,1984,30,182.88,77.11064,75,75,Southpaw,2,0,2,1,16.5,2.5,1,2.5,4,2.54,0,3,-1,-5.833333333,1.166666667,0,-0.833333333,0,Different Stance,3
2813,UFC Fight Night: McGregor vs Brandao82780Ian McCallBrad Pickett,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,8,Flyweight,Neil Hall,Decision,Unanimous,3,5,0,300,900,Ian McCall,Fighter 1,win,5001,56,3,0,4,Uncle Creepy,Team Oyama,"Dana Point, California",United States,1984,30,165.1,56.699,64,64,Orthodox,1,3,4,0.25,62.5,1.75,0,2.25,-6,-2.54,-4.53592,-4,-3,25.21428571,-0.107142857,-0.285714286,0.964285714,-0.321428571,Same Stance,-4
2813,UFC Fight Night: McGregor vs Brandao82780Ian McCallBrad Pickett,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,8,Flyweight,Neil Hall,Decision,Unanimous,3,5,0,300,900,Brad Pickett,Fighter 2,loss,11743,22,0,0,0,One Punch,American Top Team,London,England,1978,36,167.64,61.23492,68,68,Orthodox,4,3,7,0.571428571,37.28571429,1.857142857,0.285714286,1.285714286,6,2.54,4.53592,4,3,-25.21428571,0.107142857,0.285714286,-0.964285714,0.321428571,Same Stance,4
2812,UFC Fight Night: McGregor vs Brandao72779Norman ParkeNaoyuki Kotani,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,7,Lightweight,Marc Goddard,TKO,Punches and Elbows,2,3,41,221,521,Norman Parke,Fighter 1,win,47549,34,2,0,2,Stormin,Next Generation NI,"Bushmills, Antrim",Northern Ireland,1986,28,180.34,70.30676,70,70,,3,1,4,0.75,57,2.25,0,2.5,-5,7.62,0,4,2,46.5,1.75,-1.5,1.5,0.75,,4
2812,UFC Fight Night: McGregor vs Brandao72779Norman ParkeNaoyuki Kotani,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,7,Lightweight,Marc Goddard,TKO,Punches and Elbows,2,3,41,221,521,Naoyuki Kotani,Fighter 2,loss,393,8,0,0,0,,Rodeo Style,"Yokohama, Kanagawa",Japan,1981,33,172.72,70.30676,66,66,Southpaw,0,2,2,0,10.5,0.5,1.5,1,5,-7.62,0,-4,-2,-46.5,-1.75,1.5,-1.5,-0.75,,-4
2811,UFC Fight Night: McGregor vs Brandao62778Ilir LatifiChris Dempsey,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,6,Light Heavyweight,Leon Roberts,KO,Punches,1,2,7,127,127,Ilir Latifi,Fighter 1,win,40207,16,1,0,0,The Sledgehammer,Pancrase Gym Sweden,Malmo,Sweden,1983,31,177.8,92.98636,73,73,Orthodox,1,1,2,0.5,9,1,1,0.5,4,0,9.07184,1,2,9,1,1,0.5,0.5,Same Stance,1
2811,UFC Fight Night: McGregor vs Brandao62778Ilir LatifiChris Dempsey,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,6,Light Heavyweight,Leon Roberts,KO,Punches,1,2,7,127,127,Chris Dempsey,Fighter 2,loss,79277,1,0,0,0,,Cold Steel MMA,"Johnstown, Pennsylvania",United States,1987,27,177.8,83.91452,72,72,Orthodox,0,0,0,0,0,0,0,0,-4,0,-9.07184,-1,-2,-9,-1,-1,-0.5,-0.5,Same Stance,-1
2810,UFC Fight Night: McGregor vs Brandao52777Neil SeeryPhil Harris,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,5,Flyweight,Neil Hall,Decision,Unanimous,3,5,0,300,900,Neil Seery,Fighter 1,win,14062,60,2,0,1,2 Tap,Team Ryano MMA,"Dublin, Leinster",Ireland,1979,35,162.56,56.699,64,64,Orthodox,0,1,1,0,47,0,0,0,4,0,0,0,-3,26,-1,0,-0.25,-0.25,Same Stance,0
2810,UFC Fight Night: McGregor vs Brandao52777Neil SeeryPhil Harris,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,5,Flyweight,Neil Hall,Decision,Unanimous,3,5,0,300,900,Phil Harris,Fighter 2,loss,8753,40,2,0,0,Billy,Gym01,"Portsmouth, Hampshire",England,1983,31,162.56,56.699,64,64,Orthodox,1,3,4,0.25,21,1,0,0.25,-4,0,0,0,3,-26,1,0,0.25,0.25,Same Stance,0
2809,UFC Fight Night: McGregor vs Brandao42776Cathal PendredMike King,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,4,Middleweight,Marc Goddard,Submission,Rear-Naked Choke,2,3,33,213,513,Cathal Pendred,Fighter 1,win,64373,11,3,1,1,The Punisher,SBG Ireland,"Dublin, Leinster",Ireland,1987,27,185.42,77.11064,75,75,Orthodox,0,0,0,0,0,0,0,0,-4,-5.08,-6.80388,0,0,0,0,0,0,0,,0
2809,UFC Fight Night: McGregor vs Brandao42776Cathal PendredMike King,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,4,Middleweight,Marc Goddard,Submission,Rear-Naked Choke,2,3,33,213,513,Mike King,Fighter 2,loss,50928,38,1,2,3,,Buckeye MMA,"Perrysburg, Ohio",United States,1983,31,190.5,83.91452,75,75,,0,0,0,0,0,0,0,0,4,5.08,6.80388,0,0,0,0,0,0,0,,0
2808,UFC Fight Night: McGregor vs Brandao32775Trevor SmithTor Troeng,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,3,Middleweight,Leon Roberts,Decision,Unanimous,3,5,0,300,900,Trevor Smith,Fighter 1,win,51113,42,2,2,6,Hot Sauce,Ring Demon Jiu-Jitsu,"Tukwila, Washington",United States,1981,33,190.5,83.91452,75,75,Orthodox,1,2,3,0.333333333,49,0.666666667,0.666666667,1.333333333,2,2.54,0,-2,1,41.5,0.166666667,0.166666667,-2.166666667,-0.166666667,Same Stance,-2
2808,UFC Fight Night: McGregor vs Brandao32775Trevor SmithTor Troeng,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,3,Middleweight,Leon Roberts,Decision,Unanimous,3,5,0,300,900,Tor Troeng,Fighter 2,loss,6850,26,1,0,2,The Hammer,Renyi Fight Camp,Umea,Sweden,1983,31,187.96,83.91452,77,77,Orthodox,1,1,2,0.5,7.5,0.5,0.5,3.5,-2,-2.54,0,2,-1,-41.5,-0.166666667,-0.166666667,2.166666667,0.166666667,Same Stance,2
2807,UFC Fight Night: McGregor vs Brandao22774Nikita KrylovCody Donovan,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,2,Light Heavyweight,Marc Goddard,TKO,Punches,1,4,57,297,297,Nikita Krylov,Fighter 1,win,110937,42,0,0,2,,Vale Tudo MMA Academy,Kiev,Ukraine,1992,22,190.5,92.98636,77,77,Orthodox,1,2,3,0.333333333,19,0,0.666666667,0,-11,0,0,3,0,-7.666666667,-0.333333333,0.666666667,-0.333333333,0,Same Stance,3
2807,UFC Fight Night: McGregor vs Brandao22774Nikita KrylovCody Donovan,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,2,Light Heavyweight,Marc Goddard,TKO,Punches,1,4,57,297,297,Cody Donovan,Fighter 2,loss,22304,21,1,2,2,Donnybrook,Grudge Training Center,"Denver, Colorado",United States,1981,33,190.5,92.98636,74,74,Orthodox,1,2,3,0.333333333,26.66666667,0.333333333,0,0.333333333,11,0,0,-3,0,7.666666667,0.333333333,-0.666666667,0.333333333,0,Same Stance,-3
2806,UFC Fight Night: McGregor vs Brandao12773Paddy HolohanJoshua Sampo,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,1,Flyweight,Neil Hall,Submission,Rear-Naked Choke,1,3,6,186,186,Patrick Holohan,Fighter 1,win,63616,10,0,1,2,The Hooligan,SBG Ireland,Dublin,Ireland,1988,26,177.8,56.699,69,69,Orthodox,0,0,0,0,0,0,0,0,-4,15.24,0,5,-2,-23.5,-1,-2.5,-4,-0.5,Same Stance,5
2806,UFC Fight Night: McGregor vs Brandao12773Paddy HolohanJoshua Sampo,MULTI-ROUND,UFC Fight Night,UFC Fight Night 46 - McGregor vs. Brandao,2014,7,19,Other Europe,"Dublin, Ireland",The O2,9500,NO,1,Flyweight,Neil Hall,Submission,Rear-Naked Choke,1,3,6,186,186,Josh Sampo,Fighter 2,loss,66883,3,0,1,0,The Gremlin,Team Oyama,"Lindenwood, Missouri",United States,1984,30,162.56,56.699,64,64,Orthodox,1,1,2,0.5,23.5,1,2.5,4,4,-15.24,0,-5,2,23.5,1,2.5,4,0.5,Same Stance,-5
2805,UFC Fight Night: Cerrone vs Miller112772Donald CerroneJim Miller,MULTI-ROUND,UFC Fight Night,UFC Fight Night 45 - Cerrone vs. Miller,2014,7,16,America,"Atlantic City, New Jersey, U.S.",Revel Casino Hotel,4115,YES,11,Lightweight,Dan Miragliotta,KO,Head Kick and Punches,2,3,31,211,511,Donald Cerrone,Fighter 1,win,15105,37,0,0,0,Cowboy,Jackson-Wink MMA,"Broomfield, Colorado",United States,1983,31,185.42,77.11064,73,73,Orthodox,10,3,13,0.769230769,40.76923077,0.846153846,0.384615385,1.230769231,0,12.7,6.80388,2,-4,13.239819,-0.742081448,-1.556561086,-0.65158371,0.004524887,Different Stance,2
